date,portfolio_ret,daily_return
2018-06-25,-0.023327876115037158,-0.023327876115037158
2018-06-26,-0.0004098311875905742,-0.0004098311875905742
2018-06-27,-0.03971166330858223,-0.03971166330858223
2018-06-28,0.003872635422732913,0.003872635422732913
2018-06-29,-0.004900158690596709,-0.004900158690596709
2018-07-02,0.00724969980582924,0.00724969980582924
2018-07-03,-0.007457085582300096,-0.007457085582300096
2018-07-05,0.010403214490162963,0.010403214490162963
2018-07-06,0.022493599057514052,0.022493599057514052
2018-07-09,0.008718509680157041,0.008718509680157041
2018-07-10,-0.005573783164223085,-0.005573783164223085
2018-07-11,-0.017341073529825706,-0.017341073529825706
2018-07-12,0.008813263057786158,0.008813263057786158
2018-07-13,0.0014538948607314556,0.0014538948607314556
2018-07-16,-0.008192546984959071,-0.008192546984959071
2018-07-17,0.007836767880121658,0.007836767880121658
2018-07-18,0.0035896478458229963,0.0035896478458229963
2018-07-19,-0.0014754303731206208,-0.0014754303731206208
2018-07-20,-0.01228939495650568,-0.01228939495650568
2018-07-23,-0.0006540416914538455,-0.0006540416914538455
2018-07-24,-0.011063528733641971,-0.011063528733641971
2018-07-25,0.021594512175068425,0.021594512175068425
2018-07-26,-0.004588477860593339,-0.004588477860593339
2018-07-27,-0.029685110063189902,-0.029685110063189902
2018-07-30,-0.006568362631354119,-0.006568362631354119
2018-07-31,0.028528469770765206,0.028528469770765206
2018-08-01,-0.016114005762610413,-0.016114005762610413
2018-08-02,0.021206908266410255,0.021206908266410255
2018-08-03,-0.026955041516349344,-0.026955041516349344
2018-08-06,0.02588221437798421,0.02588221437798421
2018-08-07,-0.0042322811981898335,-0.0042322811981898335
2018-08-08,-0.021671440127015894,-0.021671440127015894
2018-08-09,0.004505656899235175,0.004505656899235175
2018-08-10,0.002544534795166453,0.002544534795166453
2018-08-13,-0.021042884672027296,-0.021042884672027296
2018-08-14,-0.003912911698318611,-0.003912911698318611
2018-08-15,-0.02515735173680339,-0.02515735173680339
2018-08-16,0.015159325320101835,0.015159325320101835
2018-08-17,-0.009293420410633038,-0.009293420410633038
2018-08-20,0.03154976496955779,0.03154976496955779
2018-08-21,0.002829114566394433,0.002829114566394433
2018-08-22,0.0014380823295077427,0.0014380823295077427
2018-08-23,0.0028541453596893996,0.0028541453596893996
2018-08-24,0.00732989447929178,0.00732989447929178
2018-08-27,-0.013663385700881221,-0.013663385700881221
2018-08-28,0.017814936398635003,0.017814936398635003
2018-08-29,0.01234432328613274,0.01234432328613274
2018-08-30,-0.03458556807635743,-0.03458556807635743
2018-08-31,0.005685191560169618,0.005685191560169618
2018-09-04,0.0036587486982218235,0.0036587486982218235
2018-09-05,-0.03207066844215103,-0.03207066844215103
2018-09-06,-0.007078450696796671,-0.007078450696796671
2018-09-07,0.0005872439560636172,0.0005872439560636172
2018-09-10,0.007326835256430662,0.007326835256430662
2018-09-11,0.011587549899546018,0.011587549899546018
2018-09-12,-0.003968322047082898,-0.003968322047082898
2018-09-13,-0.010153026375918544,-0.010153026375918544
2018-09-14,-0.0028117196503125792,-0.0028117196503125792
2018-09-17,-0.011395215095565271,-0.011395215095565271
2018-09-18,0.03806834271514128,0.03806834271514128
2018-09-19,-0.02774087545751269,-0.02774087545751269
2018-09-20,0.019043204717690148,0.019043204717690148
2018-09-21,-0.003677847021535798,-0.003677847021535798
2018-09-24,0.0015027207030006164,0.0015027207030006164
2018-09-25,0.03894906092120852,0.03894906092120852
2018-09-26,-0.009315448543470845,-0.009315448543470845
2018-09-27,0.023468261971538364,0.023468261971538364
2018-09-28,-0.006183741659946612,-0.006183741659946612
2018-10-01,-0.01575719403215558,-0.01575719403215558
2018-10-02,0.008252437099679013,0.008252437099679013
2018-10-03,-0.004390715653697175,-0.004390715653697175
2018-10-04,-0.024150212745127728,-0.024150212745127728
2018-10-05,-0.019243670885566166,-0.019243670885566166
2018-10-08,0.0037415700173319866,0.0037415700173319866
2018-10-09,-0.005741801507780053,-0.005741801507780053
2018-10-10,-0.05222972984605648,-0.05222972984605648
2018-10-11,-0.019762774634053633,-0.019762774634053633
2018-10-12,0.0171474723625388,0.0171474723625388
2018-10-15,0.009514984885547025,0.009514984885547025
2018-10-16,0.03354103922827356,0.03354103922827356
2018-10-17,0.0008290380495494815,0.0008290380495494815
2018-10-18,-0.0255485636702709,-0.0255485636702709
2018-10-19,-0.022609904334202544,-0.022609904334202544
2018-10-22,-0.011231037950614742,-0.011231037950614742
2018-10-23,-0.015337172711462994,-0.015337172711462994
2018-10-24,-0.05652475646228333,-0.05652475646228333
2018-10-25,0.0031364387760515525,0.0031364387760515525
2018-10-26,-0.02673993841413696,-0.02673993841413696
2018-10-29,-0.0022432744675191067,-0.0022432744675191067
2018-10-30,0.032009919187411764,0.032009919187411764
2018-10-31,0.03073974514981896,0.03073974514981896
2018-11-01,0.04499245541579766,0.04499245541579766
2018-11-02,-0.004303415447735392,-0.004303415447735392
2018-11-05,0.013317721317871949,0.013317721317871949
2018-11-06,-0.02386033756507784,-0.02386033756507784
2018-11-07,0.027141965718528817,0.027141965718528817
2018-11-08,0.014394589095883502,0.014394589095883502
2018-11-09,-0.034859042029698646,-0.034859042029698646
2018-11-12,-0.0237051524745922,-0.0237051524745922
2018-11-13,-0.0037345818125688597,-0.0037345818125688597
2018-11-14,-0.015400170106429745,-0.015400170106429745
2018-11-15,0.014171944844106199,0.014171944844106199
2018-11-16,-0.01245504353335811,-0.01245504353335811
2018-11-19,-0.042008906149057126,-0.042008906149057126
2018-11-20,-0.030597705711526122,-0.030597705711526122
2018-11-21,0.023278263281765504,0.023278263281765504
2018-11-23,0.009846445956628962,0.009846445956628962
2018-11-26,0.03046468796324183,0.03046468796324183
2018-11-27,-0.012733033993492968,-0.012733033993492968
2018-11-28,0.035065309350582524,0.035065309350582524
2018-11-29,0.001776622863678222,0.001776622863678222
2018-11-30,0.0019215477465838442,0.0019215477465838442
2018-12-03,0.049726393877270576,0.049726393877270576
2018-12-04,-0.035892421469724885,-0.035892421469724885
2018-12-06,0.014392707456950343,0.014392707456950343
2018-12-07,-0.04676064716641569,-0.04676064716641569
2018-12-10,0.010784890597045155,0.010784890597045155
2018-12-11,0.00529755009431875,0.00529755009431875
2018-12-12,0.027479580819929798,0.027479580819929798
2018-12-13,-0.02064639942595832,-0.02064639942595832
2018-12-14,-0.009117072119894251,-0.009117072119894251
2018-12-17,-0.039061446258119616,-0.039061446258119616
2018-12-18,0.008251494470142859,0.008251494470142859
2018-12-19,-0.0130189819092195,-0.0130189819092195
2018-12-20,-0.04478151213081297,-0.04478151213081297
2018-12-21,-0.030112564286807086,-0.030112564286807086
2018-12-24,-0.025868802823686626,-0.025868802823686626
2018-12-26,0.07937886181925394,0.07937886181925394
2018-12-27,0.013052703621582274,0.013052703621582274
2018-12-28,-0.0027243248596600603,-0.0027243248596600603
2018-12-31,-0.0024981611322677554,-0.0024981611322677554
2019-01-02,0.01436788127227364,0.01436788127227364
2019-01-03,-0.023461261270169103,-0.023461261270169103
2019-01-04,0.050933895564984205,0.050933895564984205
2019-01-07,0.057200889227528015,0.057200889227528015
2019-01-08,0.03092254301653661,0.03092254301653661
2019-01-09,0.02313904299104044,0.02313904299104044
2019-01-10,-0.007812895531090238,-0.007812895531090238
2019-01-11,0.003850853586291774,0.003850853586291774
2019-01-14,0.005019649493103422,0.005019649493103422
2019-01-15,0.03027623029732196,0.03027623029732196
2019-01-16,0.024256830500891897,0.024256830500891897
2019-01-17,0.014776938340620504,0.014776938340620504
2019-01-18,-0.003059464336178255,-0.003059464336178255
2019-01-22,-0.02122304332024912,-0.02122304332024912
2019-01-23,-0.003022883450700702,-0.003022883450700702
2019-01-24,0.003501579271858244,0.003501579271858244
2019-01-25,0.01123998693212492,0.01123998693212492
2019-01-28,-0.0027119915782384293,-0.0027119915782384293
2019-01-29,0.0009380171172136466,0.0009380171172136466
2019-01-30,0.011432638015094964,0.011432638015094964
2019-01-31,0.005070835513163764,0.005070835513163764
2019-02-01,0.007867539732408927,0.007867539732408927
2019-02-04,0.007698640074819243,0.007698640074819243
2019-02-05,0.004562443239714984,0.004562443239714984
2019-02-06,-0.026205661591254658,-0.026205661591254658
2019-02-07,-0.0037390036998339333,-0.0037390036998339333
2019-02-08,0.008987071567525994,0.008987071567525994
2019-02-11,0.015065389967873955,0.015065389967873955
2019-02-12,0.019919698734481697,0.019919698734481697
2019-02-13,-0.010310460337650925,-0.010310460337650925
2019-02-14,-0.004989644451868986,-0.004989644451868986
2019-02-15,0.0033290296560351826,0.0033290296560351826
2019-02-19,-0.0007337181104414381,-0.0007337181104414381
2019-02-20,-0.005746847977564728,-0.005746847977564728
2019-02-21,-0.004211841714025996,-0.004211841714025996
2019-02-22,0.016971673885675782,0.016971673885675782
2019-02-25,0.018737574156184506,0.018737574156184506
2019-02-26,0.031102897735748637,0.031102897735748637
2019-02-27,0.000323890449765056,0.000323890449765056
2019-02-28,-0.003160876511339398,-0.003160876511339398
2019-03-01,0.013939266288878009,0.013939266288878009
2019-03-04,-0.026385108925538112,-0.026385108925538112
2019-03-05,0.005962032053487897,0.005962032053487897
2019-03-06,-0.023847721533226954,-0.023847721533226954
2019-03-07,-0.01088909243881462,-0.01088909243881462
2019-03-08,0.0010545881539774133,0.0010545881539774133
2019-03-11,0.023309450559814638,0.023309450559814638
2019-03-12,0.00877480954085905,0.00877480954085905
2019-03-13,0.010355489214246458,0.010355489214246458
2019-03-14,-0.0029157287561901823,-0.0029157287561901823
2019-03-15,-0.004170942840302331,-0.004170942840302331
2019-03-18,0.020014130514680737,0.020014130514680737
2019-03-19,0.0023838259143123854,0.0023838259143123854
2019-03-20,-0.0056111928661739165,-0.0056111928661739165
2019-03-21,0.01741182000373973,0.01741182000373973
2019-03-22,-0.0385619224919451,-0.0385619224919451
2019-03-25,-0.00154018041261876,-0.00154018041261876
2019-03-26,-0.015604743830067026,-0.015604743830067026
2019-03-27,-0.007734544211557021,-0.007734544211557021
2019-03-28,0.02774504477280686,0.02774504477280686
2019-03-29,0.004124378039362175,0.004124378039362175
2019-04-01,0.005276517310087684,0.005276517310087684
2019-04-02,0.005158791594921592,0.005158791594921592
2019-04-03,0.01849737892187404,0.01849737892187404
2019-04-04,-0.0014268486038745867,-0.0014268486038745867
2019-04-05,0.003693466159167337,0.003693466159167337
2019-04-08,0.00586727421885296,0.00586727421885296
2019-04-09,-0.012645318533592556,-0.012645318533592556
2019-04-10,0.011232370566054369,0.011232370566054369
2019-04-11,-0.009473431151464934,-0.009473431151464934
2019-04-12,-0.006686144500857551,-0.006686144500857551
2019-04-15,-0.005198664441220794,-0.005198664441220794
2019-04-16,-0.003716115809839067,-0.003716115809839067
2019-04-17,-0.015550878390018402,-0.015550878390018402
2019-04-18,-0.0003135019622664897,-0.0003135019622664897
2019-04-22,0.001145818251178615,0.001145818251178615
2019-04-23,0.020307568591999427,0.020307568591999427
2019-04-24,0.010416526207060284,0.010416526207060284
2019-04-25,-0.0016879814794696078,-0.0016879814794696078
2019-04-26,0.016484691543829304,0.016484691543829304
2019-04-29,0.003864843368174155,0.003864843368174155
2019-04-30,-0.0068986206850982015,-0.0068986206850982015
2019-05-01,0.04459031183419377,0.04459031183419377
2019-05-02,0.013342023555425282,0.013342023555425282
2019-05-03,0.02441776969724543,0.02441776969724543
2019-05-06,-0.003104674827399191,-0.003104674827399191
2019-05-07,-0.012707338464338754,-0.012707338464338754
2019-05-08,0.006113251736926617,0.006113251736926617
2019-05-09,-0.02547621614482897,-0.02547621614482897
2019-05-10,0.009388428181068503,0.009388428181068503
2019-05-13,-0.03606684407053287,-0.03606684407053287
2019-05-14,0.025628617043339193,0.025628617043339193
2019-05-15,0.020026561484454402,0.020026561484454402
2019-05-16,0.016694975478053025,0.016694975478053025
2019-05-17,-0.011094927164929436,-0.011094927164929436
2019-05-20,-0.014635215666748132,-0.014635215666748132
2019-05-21,0.024367273831304118,0.024367273831304118
2019-05-22,0.00012355438900000544,0.00012355438900000544
2019-05-23,-0.03179961892006286,-0.03179961892006286
2019-05-24,0.0201776853652383,0.0201776853652383
2019-05-28,0.019534641245535885,0.019534641245535885
2019-05-29,-0.01718419920046169,-0.01718419920046169
2019-05-30,0.010569790967567994,0.010569790967567994
2019-05-31,-0.0278554976525755,-0.0278554976525755
2019-06-03,-6.92005397943448e-05,-6.92005397943448e-05
2019-06-04,0.026333591792986687,0.026333591792986687
2019-06-05,-0.0005487290636197149,-0.0005487290636197149
2019-06-06,0.008936257834524692,0.008936257834524692
2019-06-07,0.019792629707293955,0.019792629707293955
2019-06-10,0.0030331343011568094,0.0030331343011568094
2019-06-11,0.005301570575055751,0.005301570575055751
2019-06-12,-0.0026648348340160997,-0.0026648348340160997
2019-06-13,0.00866731158031825,0.00866731158031825
2019-06-14,-0.027177859634605436,-0.027177859634605436
2019-06-17,0.008853871440780084,0.008853871440780084
2019-06-18,0.029024143872658757,0.029024143872658757
2019-06-19,0.005117101374856305,0.005117101374856305
2019-06-20,0.01127222819975789,0.01127222819975789
2019-06-21,-0.022310057675673137,-0.022310057675673137
2019-06-24,-0.00681898784881275,-0.00681898784881275
2019-06-25,-0.025207378721428596,-0.025207378721428596
2019-06-26,0.025602745073733748,0.025602745073733748
2019-06-27,0.021718867944942204,0.021718867944942204
2019-06-28,0.0047386987598054195,0.0047386987598054195
2019-07-01,0.011238220991369743,0.011238220991369743
2019-07-02,0.0013434963222755895,0.0013434963222755895
2019-07-03,0.013517764212168156,0.013517764212168156
2019-07-05,0.013032870733414945,0.013032870733414945
2019-07-08,0.010742210987414081,0.010742210987414081
2019-07-09,0.01029433833906726,0.01029433833906726
2019-07-10,0.013174366296216494,0.013174366296216494
2019-07-11,-0.017702818360263307,-0.017702818360263307
2019-07-12,0.004972649906505852,0.004972649906505852
2019-07-15,-0.0011737315833795876,-0.0011737315833795876
2019-07-16,-0.005027550488127749,-0.005027550488127749
2019-07-17,-0.009468727993979228,-0.009468727993979228
2019-07-18,3.001962128643121e-06,3.001962128643121e-06
2019-07-19,-0.006024885108435314,-0.006024885108435314
2019-07-22,0.01434151550370006,0.01434151550370006
2019-07-23,-0.004722119806588159,-0.004722119806588159
2019-07-24,0.012323098086723707,0.012323098086723707
2019-07-25,-0.014429383823350031,-0.014429383823350031
2019-07-26,0.002126808914191248,0.002126808914191248
2019-07-29,-0.004599149345654013,-0.004599149345654013
2019-07-30,0.026470767831409815,0.026470767831409815
2019-07-31,0.039384499205489594,0.039384499205489594
2019-08-01,0.00849506457784266,0.00849506457784266
2019-08-02,-0.025477759945008317,-0.025477759945008317
2019-08-05,-0.05051342377180417,-0.05051342377180417
2019-08-06,0.026982842100670427,0.026982842100670427
2019-08-07,0.018807462684026693,0.018807462684026693
2019-08-08,0.048218098613941496,0.048218098613941496
2019-08-09,-0.005281705814126799,-0.005281705814126799
2019-08-12,-0.023096118762942305,-0.023096118762942305
2019-08-13,0.024620229402601806,0.024620229402601806
2019-08-14,-0.046235163955316315,-0.046235163955316315
2019-08-15,0.0007455726803752083,0.0007455726803752083
2019-08-16,0.03477058445703185,0.03477058445703185
2019-08-19,0.013601234499744177,0.013601234499744177
2019-08-20,-0.000660375092427785,-0.000660375092427785
2019-08-21,0.020497384226672504,0.020497384226672504
2019-08-22,0.00587809360995784,0.00587809360995784
2019-08-23,-0.030996140499026693,-0.030996140499026693
2019-08-26,0.014093199737268492,0.014093199737268492
2019-08-27,-0.010383252552684545,-0.010383252552684545
2019-08-28,0.004728592885948105,0.004728592885948105
2019-08-29,-0.0004408099240178114,-0.0004408099240178114
2019-08-30,-0.011816602674622312,-0.011816602674622312
2019-09-03,-0.028754255150288316,-0.028754255150288316
2019-09-04,0.007082963759945252,0.007082963759945252
2019-09-05,-0.011107053292674769,-0.011107053292674769
2019-09-06,-0.011330242189347747,-0.011330242189347747
2019-09-09,-0.028493482355501202,-0.028493482355501202
2019-09-10,-0.025666336741149008,-0.025666336741149008
2019-09-11,0.011688026348729813,0.011688026348729813
2019-09-12,-0.006807988104782268,-0.006807988104782268
2019-09-13,0.001233369784721951,0.001233369784721951
2019-09-16,0.012847336804507985,0.012847336804507985
2019-09-17,0.031788548741669156,0.031788548741669156
2019-09-18,-0.0024303282104440422,-0.0024303282104440422
2019-09-19,0.006845033598557252,0.006845033598557252
2019-09-20,-0.011156958989362066,-0.011156958989362066
2019-09-23,0.004703744974114037,0.004703744974114037
2019-09-24,-0.03297020442813216,-0.03297020442813216
2019-09-25,0.002011686940493786,0.002011686940493786
2019-09-26,-0.01753068526210839,-0.01753068526210839
2019-09-27,-0.023663181322208737,-0.023663181322208737
2019-09-30,0.002824256863387339,0.002824256863387339
2019-10-01,-0.010724902775790728,-0.010724902775790728
2019-10-02,-0.007703534672800976,-0.007703534672800976
2019-10-03,0.02386549877569489,0.02386549877569489
2019-10-04,0.02173314013923463,0.02173314013923463
2019-10-07,0.008988115072476514,0.008988115072476514
2019-10-08,-0.007944801207604863,-0.007944801207604863
2019-10-09,0.011434139394932628,0.011434139394932628
2019-10-10,0.005544662247262275,0.005544662247262275
2019-10-11,-0.005377058932111494,-0.005377058932111494
2019-10-14,0.008437623686617733,0.008437623686617733
2019-10-15,-0.008568007236799959,-0.008568007236799959
2019-10-16,-0.0030887952872397147,-0.0030887952872397147
2019-10-17,0.01560496233401413,0.01560496233401413
2019-10-18,-0.01342654098115084,-0.01342654098115084
2019-10-21,0.01702193463995749,0.01702193463995749
2019-10-22,-0.04853575755078877,-0.04853575755078877
2019-10-23,-0.005498950878125748,-0.005498950878125748
2019-10-24,0.0077573240581136765,0.0077573240581136765
2019-10-25,0.01922399005202869,0.01922399005202869
2019-10-28,0.013944660744334468,0.013944660744334468
2019-10-29,-0.002361470776571243,-0.002361470776571243
2019-10-30,-0.07574061852004232,-0.07574061852004232
2019-10-31,0.012123473191480248,0.012123473191480248
2019-11-01,-0.019790018789498105,-0.019790018789498105
2019-11-04,-0.030962400905231707,-0.030962400905231707
2019-11-05,0.008712468316671397,0.008712468316671397
2019-11-06,0.0006306075127637889,0.0006306075127637889
2019-11-07,-0.006564659224498225,-0.006564659224498225
2019-11-08,0.007940402854822783,0.007940402854822783
2019-11-11,0.015981699882846204,0.015981699882846204
2019-11-12,0.013490118636123502,0.013490118636123502
2019-11-13,-0.001428601736038276,-0.001428601736038276
2019-11-14,0.00442055414546584,0.00442055414546584
2019-11-15,0.010955715907059715,0.010955715907059715
2019-11-18,-0.011342831612405202,-0.011342831612405202
2019-11-19,0.016749697171843218,0.016749697171843218
2019-11-20,-0.020455669697218234,-0.020455669697218234
2019-11-21,0.006405852209558279,0.006405852209558279
2019-11-22,0.009558981632832949,0.009558981632832949
2019-11-25,0.04463396162303495,0.04463396162303495
2019-11-26,0.0159328579063353,0.0159328579063353
2019-11-27,0.03416310164670439,0.03416310164670439
2019-11-29,-0.02337433876799759,-0.02337433876799759
2019-12-02,-0.0004872315000585076,-0.0004872315000585076
2019-12-03,0.03892246141510955,0.03892246141510955
2019-12-04,0.006778234640314488,0.006778234640314488
2019-12-05,-0.020143724416092218,-0.020143724416092218
2019-12-06,0.010235315016341996,0.010235315016341996
2019-12-09,-0.004569848074569898,-0.004569848074569898
2019-12-10,-0.0048394520670217295,-0.0048394520670217295
2019-12-11,0.008417873893331524,0.008417873893331524
2019-12-12,-0.01238466436522565,-0.01238466436522565
2019-12-13,0.023293350530619927,0.023293350530619927
2019-12-16,0.022444336706445175,0.022444336706445175
2019-12-17,-0.000948630820648511,-0.000948630820648511
2019-12-18,-0.0018656168670657574,-0.0018656168670657574
2019-12-19,0.006956374495464991,0.006956374495464991
2019-12-20,0.004804091513503957,0.004804091513503957
2019-12-23,0.0101652465672063,0.0101652465672063
2019-12-24,0.004469352740785796,0.004469352740785796
2019-12-26,0.006027633041764937,0.006027633041764937
2019-12-27,-0.009700724682793434,-0.009700724682793434
2019-12-30,-0.024637575346759498,-0.024637575346759498
2019-12-31,0.01274424796083184,0.01274424796083184
2020-01-02,0.05478947016021345,0.05478947016021345
2020-01-03,-0.001598986325856636,-0.001598986325856636
2020-01-06,0.005478632307595902,0.005478632307595902
2020-01-07,0.00864085246585762,0.00864085246585762
2020-01-08,0.011272483657091617,0.011272483657091617
2020-01-09,0.011740016702755075,0.011740016702755075
2020-01-10,-0.009974837154354904,-0.009974837154354904
2020-01-13,0.01035838091081299,0.01035838091081299
2020-01-14,-0.009027344857246917,-0.009027344857246917
2020-01-15,0.0036123565019707538,0.0036123565019707538
2020-01-16,0.015472832859779241,0.015472832859779241
2020-01-17,0.008610778998203108,0.008610778998203108
2020-01-21,0.0032298760612190806,0.0032298760612190806
2020-01-22,0.006428582701068485,0.006428582701068485
2020-01-23,0.009436952731916982,0.009436952731916982
2020-01-24,0.0019383019898510676,0.0019383019898510676
2020-01-27,-0.042882517545870545,-0.042882517545870545
2020-01-28,0.03940578319774755,0.03940578319774755
2020-01-29,-0.003462519327818265,-0.003462519327818265
2020-01-30,0.014791724176130281,0.014791724176130281
2020-01-31,-0.04150756678645835,-0.04150756678645835
2020-02-03,0.028492781191582134,0.028492781191582134
2020-02-04,0.05955670758728686,0.05955670758728686
2020-02-05,-0.01236497270745602,-0.01236497270745602
2020-02-06,0.005189111033669792,0.005189111033669792
2020-02-07,-0.00967384029501918,-0.00967384029501918
2020-02-10,0.014975731009752627,0.014975731009752627
2020-02-11,0.014609074232043264,0.014609074232043264
2020-02-12,0.02483734474703264,0.02483734474703264
2020-02-13,0.007408385073309982,0.007408385073309982
2020-02-14,0.003865120147348175,0.003865120147348175
2020-02-18,-0.009405852550326896,-0.009405852550326896
2020-02-19,0.14849924523378907,0.14849924523378907
2020-02-20,0.009166374505745072,0.009166374505745072
2020-02-21,-0.020530737119898515,-0.020530737119898515
2020-02-24,-0.04382394409662724,-0.04382394409662724
2020-02-25,-0.04790675886641321,-0.04790675886641321
2020-02-26,-0.006385562246091824,-0.006385562246091824
2020-02-27,-0.04281597290415326,-0.04281597290415326
2020-02-28,0.010211490714149342,0.010211490714149342
2020-03-02,0.034601320853690755,0.034601320853690755
2020-03-03,-0.013189341876558208,-0.013189341876558208
2020-03-04,0.04373622945343759,0.04373622945343759
2020-03-05,0.0019102406188906502,0.0019102406188906502
2020-03-06,-0.04098802808271873,-0.04098802808271873
2020-03-09,-0.1203259686146968,-0.1203259686146968
2020-03-10,0.05035674722735168,0.05035674722735168
2020-03-11,-0.06381783748537437,-0.06381783748537437
2020-03-12,-0.14800121864516247,-0.14800121864516247
2020-03-13,0.05422894378460255,0.05422894378460255
2020-03-16,-0.15391587901537307,-0.15391587901537307
2020-03-17,0.04543031939726441,0.04543031939726441
2020-03-18,-0.11573484465588649,-0.11573484465588649
2020-03-19,0.057577167290933276,0.057577167290933276
2020-03-20,-0.029166875307856086,-0.029166875307856086
2020-03-23,0.01766613110908463,0.01766613110908463
2020-03-24,0.18945399805163218,0.18945399805163218
2020-03-25,0.048997078048200235,0.048997078048200235
2020-03-26,0.03160114008426396,0.03160114008426396
2020-03-27,-0.06550604860618617,-0.06550604860618617
2020-03-30,0.013093779668452718,0.013093779668452718
2020-03-31,-0.006469599652107531,-0.006469599652107531
2020-04-01,-0.06420266582496154,-0.06420266582496154
2020-04-02,0.01255171188936341,0.01255171188936341
2020-04-03,-0.025419133871503987,-0.025419133871503987
2020-04-06,0.12033801909174664,0.12033801909174664
2020-04-07,0.006858305074673558,0.006858305074673558
2020-04-08,0.05666997373229874,0.05666997373229874
2020-04-09,0.022984970530538495,0.022984970530538495
2020-04-13,0.0051464224047794846,0.0051464224047794846
2020-04-14,0.07055457713648242,0.07055457713648242
2020-04-15,-0.01822354587692551,-0.01822354587692551
2020-04-16,0.008049658061329087,0.008049658061329087
2020-04-17,0.02627196705741785,0.02627196705741785
2020-04-20,0.001806488273092056,0.001806488273092056
2020-04-21,-0.07081885690446232,-0.07081885690446232
2020-04-22,0.06250004351156091,0.06250004351156091
2020-04-23,0.01184207285395954,0.01184207285395954
2020-04-24,-0.007182069785325304,-0.007182069785325304
2020-04-27,0.010526792199951614,0.010526792199951614
2020-04-28,0.05295483514507022,0.05295483514507022
2020-04-29,0.08409074073530202,0.08409074073530202
2020-04-30,-0.03237251162629639,-0.03237251162629639
2020-05-01,-0.0449942538218935,-0.0449942538218935
2020-05-04,0.023720535991726997,0.023720535991726997
2020-05-05,0.014439589398643649,0.014439589398643649
2020-05-06,0.0716090940103926,0.0716090940103926
2020-05-07,0.009634638657342466,0.009634638657342466
2020-05-08,0.03424318163653442,0.03424318163653442
2020-05-11,0.026892264267648677,0.026892264267648677
2020-05-12,-0.015730255642627606,-0.015730255642627606
2020-05-13,-0.02694364968412849,-0.02694364968412849
2020-05-14,0.01100193016060742,0.01100193016060742
2020-05-15,0.01785041835279591,0.01785041835279591
2020-05-18,0.04140930848065239,0.04140930848065239
2020-05-19,0.012237734715439619,0.012237734715439619
2020-05-20,-0.004801917494018242,-0.004801917494018242
2020-05-21,-0.021092720510143634,-0.021092720510143634
2020-05-22,-0.01750545833960214,-0.01750545833960214
2020-05-26,0.0020194960130865648,0.0020194960130865648
2020-05-27,-0.008549160241297813,-0.008549160241297813
2020-05-28,-0.013842215270114248,-0.013842215270114248
2020-05-29,0.027462579523961864,0.027462579523961864
2020-06-01,0.018057311990169106,0.018057311990169106
2020-06-02,-0.01644647518861186,-0.01644647518861186
2020-06-03,-0.02086436856167876,-0.02086436856167876
2020-06-04,-0.025416811293007827,-0.025416811293007827
2020-06-05,0.03434966991088983,0.03434966991088983
2020-06-08,-0.0005336503341456531,-0.0005336503341456531
2020-06-09,0.002040112838482934,0.002040112838482934
2020-06-10,0.0021525659999335088,0.0021525659999335088
2020-06-11,-0.0434424766373084,-0.0434424766373084
2020-06-12,0.007888760543996762,0.007888760543996762
2020-06-15,0.03606624879680939,0.03606624879680939
2020-06-16,0.014992750074730337,0.014992750074730337
2020-06-17,-0.06669765506707259,-0.06669765506707259
2020-06-18,0.04598481023343716,0.04598481023343716
2020-06-19,0.015708917721382276,0.015708917721382276
2020-06-22,-0.0017813042819623068,-0.0017813042819623068
2020-06-23,-0.003392308568255728,-0.003392308568255728
2020-06-24,-0.011226445184985877,-0.011226445184985877
2020-06-25,-0.007023892741360888,-0.007023892741360888
2020-06-26,-0.020380332467083942,-0.020380332467083942
2020-06-29,0.02750966157692599,0.02750966157692599
2020-06-30,0.023755585693967157,0.023755585693967157
2020-07-01,0.008294489128412578,0.008294489128412578
2020-07-02,0.012689144848148454,0.012689144848148454
2020-07-06,0.036460137441593946,0.036460137441593946
2020-07-07,0.005490455192252726,0.005490455192252726
2020-07-08,0.027283894110104814,0.027283894110104814
2020-07-09,0.014262292294416626,0.014262292294416626
2020-07-10,0.010471890654274082,0.010471890654274082
2020-07-13,-0.024976744205607034,-0.024976744205607034
2020-07-14,0.03439949618176529,0.03439949618176529
2020-07-15,0.024449749486012896,0.024449749486012896
2020-07-16,-0.014666172684407262,-0.014666172684407262
2020-07-17,0.026563250111635114,0.026563250111635114
2020-07-20,0.027492057590495535,0.027492057590495535
2020-07-21,-0.020262852641322028,-0.020262852641322028
2020-07-22,0.015049962392063288,0.015049962392063288
2020-07-23,-0.017208177304088343,-0.017208177304088343
2020-07-24,-0.012506826931902196,-0.012506826931902196
2020-07-27,0.03397258569947847,0.03397258569947847
2020-07-28,-0.028058775964475764,-0.028058775964475764
2020-07-29,0.021733443983063004,0.021733443983063004
2020-07-30,0.0004498162372308695,0.0004498162372308695
2020-07-31,-0.0016104489711228683,-0.0016104489711228683
2020-08-03,0.022148970213043045,0.022148970213043045
2020-08-04,0.02359410112627044,0.02359410112627044
2020-08-05,0.014634959338917302,0.014634959338917302
2020-08-06,-0.009495502400999114,-0.009495502400999114
2020-08-07,-0.001576926797037268,-0.001576926797037268
